latitude,longitude
51.4498,127.9837
51.5483,128.3072
52.2234,129.3803
52.7999,127.3989
51.073,129.5428
52.7272,127.3448
52.8971,127.393
50.6882,127.3422
53.774,126.3217
53.7603,126.3589
52.7718,127.2878
52.8308,127.3248
52.9901,127.1634
53.5297,126.869
52.0687,127.8496
51.6717,127.3167
51.7013,127.3952
51.637,127.1861
51.719,127.3936
52.1741,128.5349
52.106,128.4975
52.1149,128.4943
52.7867,127.4304
50.6784,129.7477
50.6141,129.9244
51.1148,128.8019
52.8098,127.3529
50.5221,128.387
52.7796,127.3482
52.9004,127.4272
52.9875,127.1788
50.0264,129.7153
51.6736,127.2887
51.7051,127.4431
51.0528,129.632
50.6738,129.8566
51.1193,128.9474
50.615,129.9295
52.749,127.3817
52.8119,127.3383
52.895,127.4076
52.8237,127.3431
52.9036,127.3873
52.8971,127.249
51.7159,127.4066
51.654,127.2608
51.6464,127.2831
51.663,127.2482
51.1174,128.9279
51.1257,128.7956
51.1366,128.7892
50.7317,129.928
50.7481,129.8136
52.9016,127.4256
52.9731,127.3044
52.8846,127.2366
50.0584,129.6371
51.9956,127.8052
50.3721,128.8401
51.6904,127.2704
51.6885,127.2988
51.6981,127.2928
51.6878,127.2624
51.6859,127.2908
51.6406,127.226
51.6283,127.2239
51.6264,127.252
51.6256,127.2179
51.6236,127.2459
51.6432,128.5637
51.7094,127.3941
51.6364,127.347
51.6315,127.3243
51.6569,127.3861
51.6471,127.3408
51.6422,127.3182
51.6676,127.3799
51.6481,127.2896
51.6383,127.2441
51.6589,127.2835
51.649,127.2379
51.6441,127.215
51.6664,127.3733
51.6364,127.2378
51.6572,127.2772
51.6472,127.2317
51.6421,127.2089
51.6976,127.4059
51.668,127.2709
51.6528,127.2025
51.7083,127.3997
51.7034,127.3775
51.6636,127.1962
51.7141,127.3712
50.204,127.8669
51.0355,129.8582
50.7153,129.7471
50.7407,129.6993
50.7308,129.6968
50.8247,128.7403
50.8414,128.771
50.8379,128.7532
50.8345,128.7355
50.7261,129.7204
50.7386,129.7324
50.7356,129.7159
50.7643,129.6485
50.7359,129.7682
50.8365,128.56
50.8455,128.5571
50.8437,128.5424
51.1593,128.9349
51.1574,128.9198
50.7283,129.7865
50.7265,129.7709
52.7608,127.435
51.1459,128.8931
51.1362,128.8884
51.1294,128.9232
51.126,128.9405
51.1375,128.8833
51.1308,128.9181
51.1274,128.9355
51.1211,128.9133
51.1178,128.9308
51.1181,128.8739
51.1148,128.8913
50.6183,129.8477
50.6081,129.8428
50.646,129.8557
50.6694,129.872
51.0967,128.9331
51.0949,128.9136
51.107,128.9304
51.1052,128.9111
51.5426,128.3755
51.0893,129.5117
51.1303,128.8327
50.7111,129.9437
50.711,129.9356
50.7036,129.9392
50.6991,129.9181
50.6158,129.9229
50.6112,129.9014
51.4549,128.0028
51.4493,127.978
52.213,129.3861
52.7602,127.375
51.0632,129.887
50.7297,129.9141
50.7177,129.8955
50.7197,129.9094
50.7069,129.8847
50.7089,129.8986
50.6961,129.874
50.6981,129.8879
50.0653,128.4641
52.8881,127.4052
53.5311,126.9673
50.7616,129.7817
50.7462,129.8308
50.7444,129.848
50.7425,129.8651
50.7635,129.7644
52.8928,127.4221
52.8883,127.3895
52.8274,127.3597
52.7361,127.3483
50.0817,128.3422
50.515,128.4043
50.5131,128.3899
50.6863,127.3282
51.5537,128.2418
53.5686,126.946
53.7623,126.374
53.7671,126.3403
53.7651,126.3251
52.7398,127.3307
52.7609,127.276
52.7699,127.2728
52.7679,127.2577
52.8147,127.3462
52.8128,127.3312
52.8218,127.3279
52.8198,127.3128
52.8327,127.34
52.9074,127.4177
52.9055,127.4025
52.9126,127.3842
52.9106,127.3689
52.9087,127.3537
52.9196,127.3658
52.9177,127.3505
52.767,127.2353
52.7617,127.2089
52.9882,127.2966
52.9854,127.3024
52.9628,127.3359
52.7739,127.2069
52.9526,127.2125
53.0085,127.2625
52.9922,127.1881
50.8631,128.7069
52.8878,127.2537
52.0738,127.8657
52.0645,127.8703
51.6803,128.1146
50.0068,129.7203
50.5252,127.7221
50.527,127.7372
50.0166,129.7177
50.0148,129.7007
50.0424,129.6761
50.037,129.6253
50.0566,129.6203
50.0682,129.6345
50.0664,129.6176
52.8458,127.5878
52.859,127.6179
52.8571,127.6012
52.8703,127.6316
52.851,127.3819
52.9162,127.2357
53.0062,127.0934
51.6487,128.0687
53.0155,127.0903
51.6469,128.0525
51.6901,128.0896
52.0068,127.8184
52.005,127.8023
52.0162,127.8155
52.0274,127.8287
52.0481,127.8392
52.0575,127.8363
52.08,127.863
52.0781,127.8467
52.0834,127.8565
52.8364,127.5908
52.8345,127.5744
52.8326,127.5579
52.8477,127.6042
51.6435,128.06
52.8317,127.5726
