latitude,longitude
48.8435,125.0359
51.362,128.4431
50.2145,128.0322
49.9796,128.6034
50.0193,128.1788
50.7182,129.9825
50.1493,129.1406
50.9085,129.293
48.8619,125.0829
49.8374,128.8611
49.8469,128.857
50.8087,129.4511
51.2578,128.5099
50.083,128.0732
49.6014,129.8876
51.48,126.9874
49.2868,128.0506
50.1586,129.1738
51.4298,128.6501
50.9019,128.0897
49.0849,125.0816
49.061,125.24
48.2857,126.1982
50.3932,127.8001
51.3516,129.0635
51.3053,128.2481
48.6454,125.6049
50.1003,128.3748
48.1789,126.4371
48.0594,125.5624
48.3305,125.4996
51.5726,128.1427
50.8079,129.1057
48.8236,125.6708
51.1688,128.2885
51.0266,128.1078
48.675,125.0328
50.6979,129.1496
49.9411,128.2307
50.0325,127.6178
48.3977,125.124
50.7735,129.491
50.7861,129.3024
50.7729,129.3322
50.9047,129.3255
49.0903,125.0544
48.7906,125.248
51.4697,129.524
50.4629,128.4527
50.3253,128.2435
49.2068,127.9095
51.0227,127.9728
51.1533,128.1024
49.2354,125.4871
51.4683,126.9924
49.9285,127.667
48.7059,125.1587
48.6647,125.1521
50.808,127.912
51.9034,126.8992
49.8266,128.4393
48.3946,125.3244
50.5019,128.7441
50.6815,129.1492
50.1341,129.087
50.8349,129.2262
51.263,129.2306
50.9281,129.3212
49.5597,129.9291
49.6053,128.3075
49.8404,128.877
49.7519,129.3646
49.547,127.8072
51.1286,128.0592
50.328,128.2284
49.2439,127.2743
50.1334,127.4596
49.7979,129.5714
49.0308,125.1228
49.9325,127.6396
49.9305,127.6533
48.2496,125.7192
48.2408,125.7164
48.6513,125.0615
51.2527,128.3531
50.0167,127.6593
48.3851,125.353
50.7671,129.2972
48.0314,125.4994
49.7021,129.4338
49.6225,128.2435
50.6609,129.3085
51.5324,128.9276
49.9814,129.0503
49.318,127.3879
51.117,128.1358
49.9734,127.6464
48.2793,126.2009
48.882,126.2659
49.1519,125.4694
49.0627,125.4168
48.8111,125.4923
48.3693,126.2852
51.1451,128.3446
48.8254,125.6554
50.3303,127.7696
51.6778,128.7047
50.835,129.2316
50.6615,129.2451
48.7925,125.2262
49.7598,129.275
49.9843,129.0344
49.0949,128.4508
49.029,125.0898
49.0379,125.1172
49.931,127.6432
49.9769,127.6318
48.638,125.3503
48.5808,125.6201
51.5992,128.2388
51.5924,128.8086
48.6971,125.3169
50.5453,128.4088
50.6031,128.0342
51.3576,128.3944
50.8099,129.0917
51.1534,128.405
50.9292,128.3727
50.718,128.8026
51.7274,127.147
50.0707,128.7872
49.9432,129.1937
49.9413,129.2094
51.4433,128.5497
51.6205,128.8801
49.7133,129.5213
50.8275,129.0735
49.2062,127.8281
51.126,128.074
49.9879,129.0704
50.0616,127.6971
49.4334,128.0453
48.9973,125.4416
48.8919,126.2579
51.5986,128.243
48.2516,125.706
51.9128,126.9021
50.7817,129.3748
50.7905,129.3716
51.0198,128.1158
50.6877,129.1577
48.3612,125.1294
50.9265,129.3569
50.4743,128.4565
50.822,129.076
48.8638,125.0607
49.8821,129.3468
51.4461,128.5656
49.7545,128.8702
50.2132,129.2758
49.6917,128.9027
51.1107,128.1274
50.0675,127.7004
49.4087,128.0426
49.1503,125.4743
50.6038,128.0386
50.7108,129.9828
50.9182,128.3621
50.0712,128.7807
49.9473,128.2043
48.845,125.0352
48.4022,125.3844
48.3973,125.1303
50.9167,129.3348
50.7939,129.4873
48.862,125.0675
48.86,125.7526
49.7278,129.5477
49.6164,128.2411
50.6685,129.2391
50.822,129.0426
49.7208,127.2
48.9955,125.4672
48.6292,125.1506
50.5483,128.416
50.5891,128.0399
51.3469,128.4441
51.3454,128.3996
49.8361,128.434
50.8156,129.379
51.7216,127.1189
50.7575,129.2945
49.0922,125.0318
49.5708,129.9169
51.4436,128.7203
51.6178,128.8645
50.6062,128.4277
50.2113,129.2968
50.2699,128.0939
50.804,129.1339
51.1605,128.4225
50.7164,128.7964
50.8124,129.0734
50.7996,129.4393
51.6114,128.8842
50.662,129.2584
51.0637,127.9452
51.1627,128.0997
49.9373,127.67
48.5927,125.6222
48.9266,125.5919
51.2346,128.3472
51.2327,128.3618
50.8264,129.3681
49.9938,128.9071
49.9819,128.9693
49.983,128.9149
50.011,127.6281
50.0053,127.6529
50.7978,129.4999
50.8143,129.0569
50.4679,128.6984
50.8118,129.4497
48.8764,125.808
49.5564,129.8304
49.5397,129.8103
49.5249,129.7754
49.5974,128.2885
50.5042,127.7559
49.1548,125.487
48.7677,125.4717
51.359,128.439
49.9984,128.9696
50.7747,129.3161
50.8139,129.5163
51.526,128.908
50.6528,127.7934
49.1556,125.4949
50.1404,129.0952
50.8023,129.447
50.7968,129.495
51.45,128.7004
51.434,128.554
51.432,128.1829
49.928,129.1949
49.5891,129.8857
51.6085,128.2301
48.3235,126.0006
48.8433,125.7193
50.777,129.0926
50.5553,128.1746
49.654,127.9962
50.8248,129.0581
49.0439,125.7352
49.2094,127.8946
49.591,129.8585
48.6423,125.3583
49.7625,125.027
51.1365,128.3113
51.2507,128.3677
50.8333,129.3852
50.8176,129.4844
50.6092,128.4438
51.0321,127.9701
51.2436,128.3502
49.8342,128.4479
48.66,125.8608
50.1568,129.0963
51.4083,127.2113
50.9254,129.295
50.204,129.2809
50.2022,129.302
50.2024,129.2735
50.2004,129.2945
51.1892,128.3403
51.1872,128.3262
51.5378,128.8967
51.5351,128.9121
51.5232,128.9235
51.0547,127.9414
51.0522,127.9562
51.1609,128.0837
49.7966,127.2708
49.7936,127.2545
49.9422,127.7004
49.9354,127.6837
51.3639,129.0808
51.3621,129.0607
48.331,126.3261
50.8099,127.9264
51.2474,128.8275
51.1307,128.3193
49.3741,129.8751
51.2417,128.3648
51.1515,128.4195
50.8244,129.3821
50.3326,127.7838
50.1505,129.0878
49.9925,128.9612
49.9995,128.9156
51.7322,127.1251
50.1408,129.1251
50.1338,129.1537
50.7877,129.5052
50.9204,129.3022
50.9186,129.3186
50.9109,129.2996
50.909,129.3159
50.9066,129.3093
50.8157,129.5004
49.5323,129.7929
49.5305,129.8077
49.5231,129.7903
49.6072,128.2909
51.4408,128.7046
51.4472,128.6846
51.6024,128.86
51.6087,128.8687
51.6059,128.8532
49.8911,129.3508
49.8884,129.3355
50.6712,129.2544
49.5618,129.6857
49.4905,129.0452
49.0567,125.6321
49.7483,129.3555
49.7501,129.3483
50.0009,128.5306
49.0419,125.7218
49.4957,129.0487
49.4889,129.0321
49.4869,129.0456
49.4977,129.0351
