latitude,longitude
46.1291,123.8598
46.1301,125.1778
46.131,124.028
46.131,123.8253
46.1319,125.0175
46.1323,122.0895
46.1336,124.0872
46.1342,122.1022
46.138,123.9999
46.1385,122.0754
46.1393,122.0741
46.1412,122.0868
46.1418,123.0277
46.1419,123.5062
46.1437,123.776
46.1437,123.054
46.1443,123.7832
46.1444,122.1047
46.1469,123.7904
46.147,122.1191
46.1503,123.9266
46.1506,124.8992
46.1518,123.8986
46.1574,122.135
46.1578,122.2014
46.1589,122.0851
46.1606,122.0994
46.1612,125.3811
46.1629,125.3943
46.1642,123.7939
46.1655,122.9855
46.1658,122.8123
46.1659,123.8071
46.1725,122.3216
46.1737,122.2157
46.1751,123.8981
46.1766,123.7908
46.1785,122.4525
46.18,123.8443
46.1818,123.8575
46.1819,122.7853
46.1823,123.0161
46.185,123.031
46.1864,125.0911
46.1928,125.1182
46.1987,123.8373
46.2087,123.8224
46.2136,122.931
46.214,123.8899
46.2145,122.6633
46.2153,124.9325
46.2155,124.9595
46.2169,123.9157
46.2172,122.6522
46.223,123.8471
46.2233,121.4701
46.2252,123.832
46.2269,123.8452
46.232,124.1973
46.2344,123.8973
46.236,123.8851
46.2377,123.902
46.2484,122.6044
46.2491,122.6228
46.2499,123.6679
46.2499,122.5683
46.2538,124.6255
46.2587,122.6599
46.2601,122.1368
46.2662,122.1411
46.2674,122.2854
46.2708,122.6429
46.2727,123.6673
46.2731,124.8353
46.2734,122.2925
46.2744,123.6838
46.2854,124.0156
46.2969,123.9828
46.2978,122.0799
46.3011,122.7325
46.303,122.697
46.3033,122.8652
46.3037,122.6024
46.3049,123.8034
46.3057,123.9862
46.3074,124.0033
46.308,122.0234
46.3092,122.5897
46.3138,125.0023
46.3138,124.7351
46.316,124.8871
46.3181,124.9004
46.3186,123.8207
46.3204,123.8273
46.3226,122.8571
46.3233,125.0017
46.3259,122.8495
46.3277,122.8755
46.3285,123.914
46.3295,123.9207
46.3313,122.3711
46.3333,125.432
46.3333,122.3841
46.3345,122.2866
46.3349,122.8555
46.3381,123.9876
46.3426,122.9596
46.3453,122.952
46.3454,123.1203
46.3461,122.4391
46.3463,122.4072
46.3466,121.7187
46.3467,123.1252
46.3485,123.2775
46.3488,122.7259
46.3504,123.062
46.3508,122.7388
46.3516,122.7458
46.3521,123.0777
46.3527,123.9587
46.3529,125.0886
46.3537,122.8189
46.3556,122.8318
46.3595,124.2135
46.3608,123.8289
46.3619,123.0755
46.3633,123.2031
46.3646,123.0898
46.3718,122.3373
46.3725,123.0656
46.3729,124.212
46.3735,122.8163
46.3742,123.0786
46.3753,122.8422
46.3762,123.251
46.3767,122.7237
46.3774,122.9727
46.3774,123.2435
46.3787,123.0357
46.3814,122.5347
46.3827,124.0202
46.3833,124.0506
46.3836,122.9636
46.3848,122.912
46.3865,124.1126
46.3866,122.9071
46.3881,123.0256
46.3885,124.0265
46.3887,123.2311
46.3895,122.8662
46.3899,123.0521
46.3915,124.0175
46.3917,122.907
46.3939,122.4433
46.3954,122.9412
46.3984,122.9046
46.399,124.0178
46.4,123.1571
46.4014,123.8202
46.4018,124.0249
46.4036,124.055
46.4051,122.6059
46.4054,124.0193
46.4055,124.0852
46.4072,124.0327
46.4085,122.8615
46.4086,123.8172
46.4096,123.8206
46.4135,123.6033
46.4149,122.5483
46.4153,123.6318
46.4174,124.5392
46.4209,122.7523
46.421,122.831
46.423,122.8439
46.4251,122.7396
46.4265,122.3052
46.4299,122.7328
46.4353,123.2654
46.4372,122.6988
46.4375,123.2787
46.4383,123.9826
46.439,122.7164
46.4396,123.2921
46.4399,124.9112
46.441,123.9969
46.4433,123.2679
46.4453,123.2768
46.4455,122.749
46.4472,123.2061
46.448,122.2944
46.4489,124.5638
46.4506,124.5767
46.4516,123.2535
46.4516,123.2455
46.4519,123.2475
46.4548,123.255
46.4553,122.3989
46.4584,123.8762
46.4597,122.7727
46.4628,125.3706
46.4657,122.3423
46.4666,123.2828
46.4688,123.2961
46.4724,122.26
46.4742,122.2728
46.4743,122.9815
46.4745,122.3396
46.4754,122.607
46.4761,123.0081
46.4763,123.1976
46.4773,122.6869
46.4787,122.6923
46.4797,123.4472
46.4814,123.4518
46.4822,125.408
46.4823,122.5246
46.4828,123.2719
46.4831,123.2845
46.4832,125.3829
46.4841,122.5374
46.4847,125.3232
46.4857,125.3764
46.4862,122.7948
46.4863,122.5454
46.4878,123.8652
46.488,122.8208
46.4881,124.4447
46.4895,123.8786
46.4959,125.3759
46.5004,123.9047
46.501,122.9286
46.5029,123.2474
46.5077,122.8392
46.5082,122.3139
46.5103,122.327
46.5128,123.2452
46.518,124.2924
46.5226,122.2266
46.5235,122.6867
46.5282,123.3617
46.5301,123.4067
46.5301,123.3745
46.5311,123.2174
46.5329,123.2305
46.5358,125.2734
46.5367,123.8653
46.5381,123.3552
46.5386,123.3473
46.5397,122.8702
46.5401,123.4045
46.5416,123.364
46.5434,124.744
46.5434,124.7391
46.5435,123.309
46.5444,122.3799
46.5452,123.3221
46.5466,123.4718
46.5478,123.363
46.5484,123.8812
46.5493,123.8735
46.5495,123.3821
46.5499,122.6117
46.5518,122.6246
46.5519,122.4983
46.5567,123.3787
46.5569,123.6376
46.5591,123.854
46.5615,123.3278
46.5632,123.344
46.5645,122.7821
46.565,123.42
46.5652,123.4604
46.566,123.9078
46.5665,125.2387
46.5713,124.7053
46.5718,123.6648
46.5727,123.3895
46.5731,123.253
46.5732,124.5237
46.5739,125.2312
46.5764,124.5493
46.5776,124.6555
46.578,124.6617
46.5797,124.6758
46.5799,124.5521
46.581,122.6558
46.5827,122.6709
46.5858,122.5418
46.5874,122.4876
46.5878,123.2888
46.5896,123.3049
46.5917,122.8428
46.5946,123.6231
46.5946,122.5392
46.5957,124.8228
46.5958,123.4239
46.5968,123.2557
46.5986,122.834
46.6005,123.5087
46.6055,123.2291
46.6059,123.2682
46.6072,123.248
46.6084,124.6023
46.6085,124.5953
46.6091,123.6664
46.6099,123.4003
46.6116,123.4166
46.6139,122.9539
46.6146,122.9487
46.615,124.593
46.6163,122.445
46.6177,123.0069
46.618,124.3033
46.6182,123.0018
46.6183,124.5905
46.6205,122.3905
46.6205,123.3162
46.6224,122.4033
46.6334,123.6537
46.6387,122.406
46.6404,122.6032
46.6409,122.606
46.641,123.4031
46.6415,123.41
46.6427,123.4194
46.6428,123.0715
46.6433,123.4263
46.6437,123.403
46.6447,123.4101
46.6517,123.7804
46.6518,123.7069
46.653,124.7092
46.6543,123.7885
46.6557,124.8585
46.656,123.8181
46.658,122.4597
46.658,123.7928
46.6584,122.4635
46.6595,123.4831
46.6599,123.8223
46.6603,124.6256
46.662,124.7067
46.6637,124.7198
46.6638,122.9542
46.6638,122.5835
46.6655,122.5986
46.6656,122.97
46.6663,122.3229
46.6674,123.7868
46.6676,124.5422
46.6691,123.3566
46.6692,123.8164
46.67,122.3487
46.6709,123.4988
46.6718,125.0136
46.6727,123.512
46.674,123.3288
46.6765,122.3483
46.6773,123.8473
46.6793,123.5046
46.6818,124.2946
46.6878,123.4599
46.6896,123.7838
46.6902,122.4684
46.6902,125.3967
46.6922,122.6378
46.6923,123.1306
46.6927,123.8805
46.693,123.4383
46.6935,123.5419
46.6939,125.4149
46.6954,123.1167
46.6998,123.2689
46.7017,123.2817
46.702,123.8
46.7021,123.3058
46.7036,123.2946
46.7055,123.0735
46.712,123.3036
46.7143,123.4203
46.7148,122.4695
46.7153,123.4945
46.716,123.4368
46.717,123.5078
46.719,123.4522
46.7358,124.9047
46.7379,123.5931
46.7401,123.3502
46.7404,124.7469
46.7421,124.76
46.7423,125.4337
46.7424,124.6237
46.7427,123.7912
46.7459,125.4518
46.7467,122.2908
46.7486,123.2734
46.7492,122.7059
46.7512,124.6892
46.7529,123.789
46.7547,124.3935
46.7556,124.914
46.7572,124.8083
46.7573,122.7757
46.758,124.8031
46.7587,123.8288
46.7614,123.6193
46.7626,123.6272
46.7627,124.7356
46.7634,123.2273
46.7646,124.7394
46.7654,124.7261
46.7688,123.3692
46.7706,123.3856
46.7747,124.6034
46.7748,122.4877
46.7754,122.8514
46.7764,122.8507
46.7787,124.6232
46.7825,125.4872
46.7852,122.7127
46.7867,124.8157
46.787,124.6789
46.7874,123.6159
46.7938,124.8477
46.7944,123.3457
46.7949,123.2922
46.7953,123.3525
46.796,124.8611
46.8002,123.7735
46.8004,123.4363
46.8027,122.5724
46.8039,125.0168
46.8046,125.0339
46.8073,125.0261
46.8077,124.4725
46.8094,123.4338
46.8097,123.2691
46.8099,123.2763
46.8132,125.4987
46.8171,124.8344
46.8183,123.2964
46.8188,124.8476
46.822,124.5938
46.8221,124.5854
46.8224,123.7488
46.8238,124.6069
46.8254,123.7157
46.8256,124.5519
46.8274,124.9649
46.8276,124.5791
46.8293,124.9777
46.8293,124.7993
46.8314,124.6063
46.8328,122.5462
46.833,123.2018
46.8336,124.7822
46.8353,123.1777
46.8354,124.6323
46.8355,123.7135
46.8359,123.5708
46.8377,124.9449
46.839,122.3658
46.8397,124.1816
46.84,124.9032
46.8407,124.5603
46.841,124.6258
46.8414,123.8465
46.8415,124.5716
46.8419,124.8067
46.8487,123.6413
46.8492,124.9769
46.8495,123.6286
46.8498,124.6138
46.85,123.344
46.8503,123.841
46.8519,123.3569
46.8529,124.9817
46.8544,124.9702
46.8548,122.4784
46.8571,125.0086
46.8594,123.5301
46.8607,123.3541
46.8624,122.4666
46.8624,125.0019
46.8632,124.5415
46.8654,124.5476
46.8656,124.6172
46.8682,124.632
46.8683,124.6093
46.8683,124.6623
46.869,125.0193
46.8699,124.5694
46.8701,124.6755
46.871,124.9886
46.871,124.6241
46.8711,123.54
46.8714,123.6934
46.8745,124.6348
46.8746,123.6959
46.8754,123.3975
46.8757,123.2209
46.877,124.4785
46.8784,122.2555
46.879,124.6729
46.8796,124.63
46.8804,123.6909
46.8805,123.7218
46.8813,123.2154
46.8813,124.6633
46.8814,122.3394
46.8815,123.6432
46.8816,123.714
46.8858,124.6927
46.887,125.0142
46.8871,123.5223
46.8871,125.4676
46.8882,124.6333
46.8884,123.4367
46.889,125.4595
46.8897,123.4193
46.8938,123.4813
46.8949,125.4846
46.8986,122.9984
46.901,123.432
46.9031,123.4453
46.9068,122.7663
46.9089,123.5661
46.9145,123.5368
46.9167,123.4116
46.9184,124.4816
46.9204,123.4952
46.9214,123.2383
46.9216,123.2449
46.922,123.2359
46.9262,125.1002
46.9312,123.3708
46.932,123.4681
46.9325,123.5317
46.9325,123.4762
46.933,123.6811
46.9342,125.3072
46.9342,124.7476
46.9367,123.6267
46.9382,123.4332
46.9399,123.4465
46.9412,123.1776
46.9479,123.3684
46.9486,123.7167
46.9542,124.5501
46.9545,124.4803
46.9552,124.4848
46.9559,124.5633
46.9584,123.6854
46.9595,124.4874
46.9601,123.5523
46.9618,123.5692
46.9622,124.4904
46.9719,124.481
46.9722,123.6711
46.9732,123.5414
46.9741,123.7936
46.9741,123.1474
46.9751,123.3167
46.9768,123.3863
46.9774,124.5161
46.9789,123.6348
46.9792,124.5292
46.9825,124.7612
46.983,123.5664
46.984,123.7197
46.9842,124.7744
46.9849,124.4683
46.9861,124.7189
46.9874,124.5199
46.9879,123.6767
46.9879,124.7321
46.9883,123.6068
46.9886,123.2059
46.9889,124.655
46.9891,124.533
46.9895,123.1713
46.9897,122.7725
46.9903,123.1761
46.9911,124.9049
46.9946,124.9232
46.9964,123.1139
46.9967,123.1754
46.9978,123.519
46.9981,123.3956
46.9981,124.5304
46.9998,124.5436
47.0003,124.7144
47.0005,124.6873
47.0013,123.8555
47.0018,124.7182
47.0036,123.3961
47.0044,124.9123
47.0057,124.7329
47.0069,123.2299
47.0091,123.7097
47.011,123.6452
47.0111,123.7229
47.0111,124.7667
47.0117,123.455
47.0138,123.5844
47.0154,124.6697
47.0165,124.5761
47.0185,123.2234
47.0185,123.2922
47.0204,123.3051
47.0206,123.6396
47.0207,123.6642
47.0268,123.2024
47.0281,123.5538
47.0286,123.2157
47.0302,124.4937
47.0305,123.2918
47.0316,123.6633
47.0365,123.2052
47.0376,123.5736
47.0378,123.007
47.0382,123.2215
47.0389,123.1891
47.0406,123.0544
47.0414,124.2093
47.0439,123.6751
47.0469,123.3038
47.0482,123.2193
47.0483,122.2762
47.0501,124.2435
47.0513,122.6279
47.0549,123.9823
47.0566,123.9904
47.0574,123.1524
47.0575,123.1169
47.0584,124.0081
47.0586,123.3729
47.0592,122.9461
47.0601,122.6252
47.0609,122.9621
47.0615,123.6445
47.0636,123.9818
47.0653,123.9996
47.0653,123.8915
47.0655,122.6644
47.067,123.9882
47.0675,123.1885
47.0683,123.1804
47.069,123.7242
47.0701,123.879
47.0707,124.5478
47.0729,123.4104
47.073,124.5359
47.0748,123.1913
47.0756,123.1665
47.0768,123.7305
47.0769,123.6937
47.0771,123.1728
47.0799,123.1455
47.0841,123.2135
47.0851,123.6651
47.0855,124.6284
47.0859,123.9952
47.0865,123.6573
47.0887,124.8618
47.0889,123.4614
47.0898,123.2383
47.0906,123.8394
47.092,123.4782
47.0936,124.0125
47.095,123.8401
47.0953,124.0254
47.0978,123.9024
47.0984,123.7527
47.0994,124.8726
47.1001,123.7663
47.1016,123.4161
47.105,123.98
47.1052,123.4429
47.1069,124.0108
47.108,123.6564
47.1088,123.1768
47.1093,123.1332
47.1104,124.6158
47.112,123.8896
47.1153,123.3825
47.1157,123.0983
47.1157,124.6786
47.1159,124.7029
47.1166,124.6853
47.1175,123.3958
47.1178,124.7076
47.121,124.6953
47.1217,125.2243
47.1222,124.7057
47.1228,124.7086
47.1235,125.2393
47.1238,123.6435
47.1262,123.1303
47.1273,124.0568
47.1326,123.6588
47.1338,123.5185
47.134,123.4535
47.1341,124.6538
47.1343,123.676
47.1347,124.0405
47.1352,124.7326
47.1364,124.0543
47.137,124.7459
47.1381,124.9673
47.1387,123.1357
47.141,122.7567
47.1414,123.5053
47.1459,124.0746
47.1463,123.6371
47.148,123.3949
47.1484,123.6503
47.1502,124.0635
47.1546,123.6899
47.1616,123.7119
47.1652,123.7197
47.1668,123.8467
47.17,125.2174
47.1711,124.028
47.1736,123.3551
47.1754,123.3718
47.176,123.8705
47.1764,124.0359
47.1771,123.3886
47.1775,124.5619
47.1779,123.901
47.1793,124.5751
47.1795,123.3308
47.1803,123.7189
47.1813,123.3594
47.1814,123.3352
47.1825,123.9292
47.1851,123.4239
47.1854,123.7071
47.1869,124.1555
47.1874,123.7203
47.1895,124.1328
47.191,123.6779
47.1923,123.7622
47.1929,124.7962
47.1946,123.4672
47.1956,124.1149
47.1963,123.4506
47.1966,124.5905
47.1991,124.1067
47.1994,123.5318
47.2,124.1088
47.2006,124.0469
47.2017,124.1227
47.2026,124.06
47.2049,124.3719
47.2069,124.083
47.2086,123.7962
47.2086,123.5097
47.2086,125.298
47.2091,124.1063
47.2091,123.9016
47.2092,124.8012
47.2093,123.9056
47.2095,124.044
47.2103,125.3116
47.2104,123.5298
47.2109,124.1202
47.2109,123.3411
47.2112,124.2565
47.2115,124.057
47.2128,123.3541
47.2142,123.4476
47.2149,123.9304
47.2164,124.3663
47.2174,123.7932
47.2194,124.0764
47.2194,125.3091
47.2199,123.156
47.2199,124.812
47.2211,124.3717
47.2217,124.8254
47.2219,123.9248
47.2234,124.1354
47.2241,125.2294
47.2244,124.9846
47.2256,124.3917
47.2258,124.3692
47.2264,124.1053
47.2285,125.1124
47.2288,123.4794
47.2292,124.0622
47.231,124.0753
47.231,123.4162
47.2315,123.4209
47.2318,123.8165
47.2319,124.9756
47.2324,124.1259
47.2326,123.4364
47.2348,124.3893
47.2369,124.2362
47.2401,123.4678
47.2405,123.5901
47.2418,124.1539
47.2419,123.4969
47.2441,123.7719
47.2442,123.7512
47.247,124.2381
47.2489,124.8006
47.2503,122.6649
47.2506,124.2836
47.2559,124.7848
47.2569,123.4671
47.2575,122.7175
47.2576,123.7582
47.2578,124.7978
47.2587,123.4888
47.2589,123.4932
47.2589,124.2278
47.2594,123.7719
47.2611,122.3635
47.2613,125.2692
47.2615,124.6339
47.2631,124.9617
47.2633,124.6472
47.2634,124.9574
47.2682,124.1412
47.2691,124.226
47.27,124.1551
47.2701,125.274
47.2717,124.1691
47.2717,124.1468
47.2727,123.4803
47.2728,124.7649
47.2745,124.7993
47.2765,122.8737
47.277,123.4626
47.2776,123.4846
47.2792,124.7672
47.2792,124.6372
47.2804,124.9536
47.2805,124.2671
47.2805,124.1439
47.2813,123.0309
47.2823,124.9666
47.2826,124.7683
47.283,124.5938
47.284,124.3376
47.2842,124.5801
47.2842,124.9468
47.2845,124.7804
47.2849,124.6068
47.2852,124.587
47.286,124.9603
47.2881,123.4792
47.2909,124.6405
47.2923,124.3453
47.2948,124.6598
47.2961,124.6545
47.3,123.1365
47.3005,122.9659
47.3079,124.5736
47.3097,124.5869
47.3147,125.0412
47.3164,125.0768
47.3168,125.0781
47.3238,124.6935
47.3282,123.4808
47.3296,125.1264
47.3336,124.6864
47.3358,125.0177
47.3371,124.2693
47.3377,125.1422
47.3381,124.1688
47.3382,123.4525
47.3393,124.3921
47.3394,125.1558
47.3405,124.6706
47.3411,125.2926
47.3411,124.4053
47.3421,125.1213
47.3438,125.135
47.3472,123.8106
47.3483,124.3895
47.3551,124.7068
47.3567,125.2289
47.3573,125.371
47.3575,125.246
47.3577,124.3446
47.3584,125.4258
47.3586,125.2419
47.3612,125.1263
47.3629,125.4173
47.3631,124.7794
47.3649,124.7928
47.3666,124.3417
47.368,125.2532
47.3685,124.3547
47.3686,124.7034
47.3716,124.9865
47.3725,124.1342
47.3733,125
47.3738,123.6027
47.3743,125.3704
47.3755,125.4253
47.3756,124.8036
47.3803,124.5594
47.3808,124.2476
47.3816,124.6983
47.3821,124.5727
47.3837,124.1729
47.3854,124.7243
47.3855,124.2384
47.3856,124.5994
47.3881,123.8753
47.3902,124.2518
47.3909,122.6796
47.391,122.6308
47.3916,124.0809
47.3921,124.2648
47.3921,123.9016
47.3926,124.102
47.394,124.3742
47.3945,124.3432
47.3945,123.3934
47.3964,123.4064
47.3966,123.4406
47.399,124.5798
47.4023,125.082
47.4028,124.3764
47.403,124.5992
47.4129,124.6543
47.4156,124.2976
47.417,124.0036
47.4183,124.3126
47.4188,125.3552
47.4199,124.2713
47.4226,123.9896
47.4256,123.6341
47.4256,124.273
47.4274,124.3764
47.4277,122.4762
47.4277,124.3089
47.4288,124.8264
47.4293,124.3988
47.4293,124.3895
47.4318,124.3756
47.438,124.9483
47.44,124.2159
47.4401,125.3802
47.4409,122.815
47.441,125.2683
47.4412,123.8573
47.4419,124.229
47.4426,124.7947
47.443,125.3711
47.4434,125.2595
47.4438,124.9306
47.4439,124.9743
47.4447,124.9697
47.4449,124.9001
47.4454,123.3259
47.4454,124.0223
47.4456,123.4035
47.4463,123.0813
47.447,124.3839
47.4493,124.3752
47.4533,124.3855
47.4566,123.4137
47.4576,124.1972
47.4583,124.7705
47.4616,122.7279
47.463,124.1896
47.4658,124.7953
47.4663,125.2213
47.468,125.235
47.4685,124.9092
47.4697,125.2488
47.4737,124.7494
47.4772,124.3407
47.4783,124.8043
47.4783,124.7394
47.4783,124.0895
47.4799,124.7759
47.4831,124.1329
47.4842,124.2386
47.4849,124.7675
47.4859,124.2572
47.486,124.7709
47.4868,124.7806
47.4869,124.7199
47.4874,124.8486
47.488,124.7709
47.4889,124.9823
47.4891,124.1722
47.491,124.1852
47.4927,124.9779
47.4928,124.7179
47.4947,124.2364
47.4964,124.255
47.4999,123.8106
47.5061,124.8558
47.5072,124.7958
47.5077,124.6727
47.5081,124.9921
47.5088,125.4094
47.5088,124.6273
47.5089,124.8596
47.5094,124.2412
47.5114,124.6885
47.5177,124.1859
47.5191,124.8867
47.5191,124.8479
47.5211,124.3196
47.5212,124.6672
47.5228,123.9614
47.5231,124.3327
47.5231,124.2092
47.5239,125.4407
47.5286,124.6936
47.5289,124.6551
47.5309,124.3849
47.5316,124.2857
47.5328,124.398
47.5339,125.1825
47.5351,124.6125
47.5368,124.6466
47.538,124.6903
47.5397,124.1794
47.54,124.6696
47.5423,124.6198
47.5432,124.7351
47.5437,124.7083
47.544,124.8837
47.5442,124.6539
47.5442,124.8969
47.5459,123.5732
47.5459,124.9104
47.5475,124.7555
47.5476,124.3399
47.5478,124.9023
47.5494,124.3587
47.5498,124.7113
47.5504,124.9247
47.551,124.3172
47.5527,124.3527
47.5527,124.7169
47.5527,124.3305
47.555,124.6164
47.5584,124.7009
47.5589,124.6086
47.559,125.2325
47.5593,124.9319
47.5594,123.1257
47.5597,125.4385
47.5602,124.7156
47.5606,124.6318
47.5608,125.2462
47.5632,124.0049
47.5681,125.2299
47.5684,123.5787
47.5688,124.5198
47.5696,124.8053
47.5703,123.5918
47.5706,124.5331
47.5731,124.4894
47.5756,124.171
47.5793,124.1845
47.5796,124.5995
47.5796,124.405
47.5798,124.361
47.5809,124.2255
47.5811,124.1978
47.5818,124.9706
47.5852,124.3997
47.5861,124.2561
