latitude,longitude
53.0227,127.7084
50.2296,128.3122
53.9434,124.7952
50.1399,129.6391
52.7296,126.2701
53.9349,124.8898
53.5483,126.4146
52.9903,127.4993
53.6103,126.4301
53.9719,124.8621
51.1695,128.2408
53.5556,126.3794
51.4324,128.1949
51.8792,129.0442
51.8812,129.0584
54.0365,124.8242
53.9259,124.7395
53.5974,126.3874
53.5594,126.4193
53.5876,126.3544
52.7267,126.3275
53.9369,124.8731
53.6083,126.4454
53.6046,126.4193
53.5195,126.8932
53.9697,124.8473
53.9456,124.8101
53.9412,124.8436
53.9434,124.8585
53.9456,124.8733
53.9478,124.8882
53.9499,124.9031
53.9433,124.9217
54.0363,122.2726
53.5683,126.4215
53.5746,126.431
53.5636,126.4237
53.5881,126.3707
53.5743,126.3728
53.5605,126.3746
53.5621,126.4131
53.5574,126.4177
51.8663,129.0192
51.8683,129.0334
53.5889,126.3167
53.5914,126.3319
53.58,126.3208
53.5825,126.336
53.5648,126.3442
53.5673,126.3594
53.5586,126.3526
53.561,126.3678
53.5497,126.3567
53.5522,126.3718
53.3498,126.282
53.3409,126.286
52.8841,126.2502
52.4988,126.4819
52.4898,126.4858
53.9772,124.7667
54.0275,124.8288
54.0303,124.8449
50.2446,127.7408
50.2428,127.7219
50.2343,127.7432
53.4756,126.9152
