latitude,longitude
47.8697,130.9774
47.7914,130.9743
47.9042,130.9736
47.8358,130.9733
47.8373,130.9723
47.7349,130.9717
47.836,130.9712
45.321,130.9709
46.8965,130.9662
47.9021,130.9603
47.8964,130.9563
47.5414,130.9519
47.8679,130.9487
47.5399,130.9459
47.9074,130.9446
47.8959,130.9439
47.8982,130.942
47.8876,130.9408
47.9055,130.9399
47.889,130.9396
45.2747,130.9338
47.2224,130.9256
45.8229,130.9198
47.6309,130.9179
45.3136,130.9004
45.8427,130.8939
46.8896,130.8801
47.099,130.8748
45.2529,130.8748
47.8449,130.8618
45.7865,130.8537
45.7785,130.8476
45.74,130.8466
45.7876,130.8445
47.8198,130.8379
47.835,130.8339
47.8202,130.8305
47.8336,130.8297
47.5724,130.8256
45.364,130.8215
45.8004,130.8191
45.8017,130.8178
45.9055,130.8143
45.9035,130.8015
46.9221,130.7973
47.396,130.7842
47.1693,130.7726
45.8323,130.762
47.6544,130.7385
47.6543,130.7305
45.2867,130.7232
47.0166,130.7225
47.1174,130.7176
45.2428,130.7175
45.2908,130.7153
47.0275,130.7124
47.1192,130.7037
46.7595,130.702
47.6624,130.6973
45.9074,130.6969
45.9052,130.6966
47.0933,130.6902
47.6734,130.6855
47.0972,130.6853
47.6642,130.683
45.2283,130.6776
45.9464,130.6773
45.8996,130.6722
45.2482,130.6706
47.1,130.6653
45.2335,130.6631
45.2427,130.6599
45.2233,130.6559
45.2654,130.6541
47.6788,130.6427
45.5808,130.6417
47.6695,130.6402
46.8587,130.6196
46.172,130.6181
46.8567,130.6067
46.2498,130.605
47.14,130.5937
45.2335,130.592
46.2475,130.5914
47.1369,130.5881
46.9042,130.5845
47.4379,130.5794
46.7918,130.5782
47.1367,130.5767
45.7568,130.5734
47.0283,130.5717
46.906,130.5663
47.0358,130.5639
46.2328,130.5622
45.2845,130.5611
47.0264,130.5588
46.2316,130.5537
45.2577,130.5527
46.2348,130.5494
47.1182,130.5448
46.7119,130.5448
46.6605,130.5338
45.8096,130.5284
45.74,130.5252
46.7077,130.5244
46.6628,130.52
46.7044,130.5189
45.9798,130.5163
46.7092,130.5142
46.7657,130.5133
46.6911,130.5077
46.7024,130.506
46.7205,130.5037
46.7395,130.503
46.7482,130.4981
46.7748,130.4895
47.439,130.4857
46.7462,130.4852
46.7352,130.4827
46.643,130.4767
46.8923,130.4729
46.8904,130.4599
46.9079,130.4587
46.6705,130.4489
46.6652,130.4488
45.8986,130.4484
46.7756,130.4479
45.9069,130.4471
46.7127,130.4436
46.7192,130.4327
46.7229,130.4325
46.8665,130.4302
46.7094,130.4264
45.8359,130.4246
46.6867,130.4234
46.7173,130.4197
46.7064,130.4096
46.7365,130.4087
46.7351,130.4086
46.7503,130.4084
47.0456,130.4069
46.745,130.4012
47.0389,130.3993
47.0478,130.3964
46.752,130.3945
46.6945,130.3876
46.7058,130.3773
46.6453,130.3752
46.6875,130.3701
46.5692,130.3693
45.9151,130.3627
45.9221,130.3602
47.3114,130.3578
47.0635,130.356
46.6845,130.3559
47.3056,130.3515
47.0684,130.3487
47.0658,130.3425
46.8063,130.3374
47.0202,130.3372
46.853,130.3358
47.029,130.3343
46.7035,130.3333
47.0388,130.333
46.6946,130.3318
47.0528,130.3222
46.0853,130.3148
47.0565,130.3137
46.0819,130.3128
45.2776,130.3121
47.0588,130.3084
47.0505,130.3084
46.0869,130.3044
45.3977,130.3017
46.6471,130.2974
46.7193,130.296
46.6887,130.2929
46.8648,130.291
45.3089,130.2887
47.0556,130.2863
45.3099,130.2801
46.8153,130.2793
45.2704,130.2793
45.3109,130.276
45.9536,130.2757
46.741,130.2676
45.3075,130.2661
45.9512,130.2618
46.7531,130.2599
47.181,130.2582
45.4441,130.2569
46.7259,130.256
46.8465,130.2556
46.7169,130.2528
45.3051,130.2521
46.7106,130.2518
46.8373,130.2501
46.7551,130.247
45.9751,130.2468
46.7545,130.2439
46.848,130.2419
47.0634,130.2418
45.3263,130.2361
46.661,130.2339
46.6629,130.2337
47.0274,130.2293
46.846,130.2288
47.0656,130.2284
47.0947,130.2244
46.7972,130.2161
47.0029,130.2151
45.3208,130.2127
47.0969,130.211
45.3583,130.2109
47.0943,130.2103
46.7885,130.2103
45.3088,130.2098
47.0378,130.2082
45.2935,130.2079
46.7347,130.2022
47.0051,130.2016
45.3125,130.2009
45.3228,130.2001
46.6836,130.199
46.7717,130.1983
47.2265,130.1979
46.7905,130.1974
46.9714,130.1945
46.6509,130.1944
46.9782,130.1923
46.7292,130.191
46.6606,130.1905
46.6452,130.1903
45.314,130.1894
46.8402,130.1867
46.9694,130.1815
46.7272,130.1781
46.6628,130.1772
45.2953,130.1769
46.5034,130.1749
46.6538,130.1741
45.2813,130.1712
46.674,130.1669
46.665,130.1639
46.5014,130.1619
46.4905,130.1518
46.6469,130.1427
46.7076,130.1361
46.8971,130.1252
46.7922,130.1239
46.9596,130.1215
46.6702,130.1208
46.6605,130.1197
45.649,130.1135
45.2342,130.1132
46.2333,130.1098
46.9615,130.1086
46.6735,130.1041
46.7232,130.0992
46.6211,130.0965
46.7142,130.0961
47.0803,130.0951
46.6599,130.0917
46.5286,130.0902
47.0375,130.0847
46.722,130.0837
46.8328,130.0824
46.6655,130.0816
47.0248,130.0812
46.6627,130.0724
47.0355,130.0716
46.6635,130.0686
47.027,130.0678
46.8021,130.0652
46.5888,130.0607
45.6554,130.0586
46.7013,130.0491
46.7533,130.0472
46.6619,130.0466
46.7051,130.0403
46.7143,130.037
46.7032,130.0363
46.9187,130.0335
46.7515,130.0327
46.6596,130.0325
46.7251,130.0295
46.6687,130.0291
46.9308,130.0279
46.6781,130.0274
46.7119,130.0231
46.9129,130.0218
45.6702,130.0209
46.9167,130.0204
46.7559,130.0181
46.6289,130.0158
45.7218,130.0129
46.7455,130.011
45.6566,130.0103
46.6356,130.0093
45.167,130.0076
45.947,130.0057
46.4772,130.0054
46.7545,130.0044
46.8195,130.0043
47.0371,130.0036
46.7325,130.0033
46.7489,130.002
46.7276,129.9994
45.7193,129.9985
46.7462,129.9955
45.7815,129.9954
45.9489,129.9931
46.7565,129.9915
45.7712,129.9897
46.533,129.9846
46.4385,129.9845
45.6772,129.9837
46.7438,129.9815
46.873,129.9799
46.7138,129.9775
46.6749,129.9619
46.8537,129.961
46.6443,129.9536
45.8094,129.9527
46.6421,129.9501
45.6958,129.9492
46.6728,129.9488
46.8956,129.9448
46.6564,129.9434
46.6464,129.9404
46.6432,129.9378
46.644,129.9372
46.7135,129.9273
46.8452,129.9226
46.8449,129.9204
45.6819,129.9186
46.4904,129.9118
46.7313,129.9105
46.348,129.9104
46.4993,129.9089
46.4537,129.902
46.7202,129.9003
46.6863,129.8953
46.7243,129.8949
46.4564,129.8945
46.6874,129.8896
46.4588,129.8876
46.8023,129.886
46.5027,129.8831
46.4388,129.8804
46.401,129.8793
46.8002,129.8729
46.399,129.8661
46.6812,129.865
46.6783,129.8641
46.827,129.8605
46.6495,129.86
46.8435,129.8518
46.6851,129.848
46.6526,129.8447
46.6377,129.8429
46.6436,129.8417
46.6652,129.8409
46.6816,129.8406
46.8415,129.8386
46.2927,129.8382
46.6742,129.8378
46.6753,129.8337
46.6453,129.8337
46.6356,129.8297
46.7652,129.8293
46.5979,129.8286
46.6632,129.8277
46.7486,129.8275
46.2906,129.8251
46.6721,129.8247
46.7597,129.8173
46.7632,129.8161
46.6611,129.8146
46.5743,129.8117
46.8445,129.8106
46.8531,129.7932
46.6748,129.7822
45.6024,129.7696
46.5497,129.7617
46.6341,129.7607
46.6054,129.7568
46.6143,129.7538
46.6408,129.7434
46.4915,129.7374
46.6429,129.7302
46.6375,129.7254
45.797,129.7095
46.6003,129.7093
46.597,129.704
45.6721,129.6882
45.7359,129.684
46.5577,129.6812
45.738,129.6737
46.6646,129.6544
45.5986,129.6104
45.5778,129.5995
45.6005,129.5978
45.5868,129.597
47.4071,129.4284
45.1579,128.7637
45.5441,128.7431
45.9715,128.7328
47.7153,128.6698
45.6795,128.4828
45.7094,128.4344
45.7075,128.4217
45.3853,128.4027
47.1035,128.1909
46.9221,128.1629
46.9196,128.1486
47.1226,128.1244
47.1208,128.1085
45.3999,128.0701
45.4132,128.0694
47.1715,128.0686
47.0963,128.0642
45.4092,128.0607
45.3983,128.0545
46.9829,128.0266
47.1731,128.0234
47.1845,128.0056
47.1865,128.001
46.8187,127.9868
46.8186,127.9791
46.8314,127.9775
47.229,127.9568
47.2419,127.9552
47.2155,127.9541
47.2263,127.952
46.8282,127.9489
47.2137,127.9343
46.8139,127.934
47.2245,127.9323
47.174,127.9139
47.1711,127.9095
47.2998,127.9069
47.1739,127.9064
47.1696,127.9017
47.0952,127.8962
47.0989,127.8825
47.1052,127.8754
46.375,127.8725
47.2857,127.8576
47.2818,127.8571
47.3424,127.8184
45.825,127.7949
47.3206,127.7884
45.0951,127.7793
47.3554,127.7493
47.3637,127.7362
47.3546,127.7337
47.3523,127.7329
47.3621,127.7289
47.2095,127.725
47.4317,127.7154
47.4305,127.7105
47.2119,127.6948
47.2094,127.6863
47.2104,127.6749
47.184,127.6711
47.2105,127.6628
47.2015,127.6566
47.1809,127.6545
47.2085,127.6475
47.1422,127.6368
47.1435,127.6292
47.2066,127.62
47.2965,127.617
47.284,127.6001
46.8022,127.5872
45.7748,127.4988
47.39,127.4952
45.7651,127.4881
45.7828,127.4838
46.357,127.4766
46.0356,127.4739
46.7405,127.4264
45.6284,127.4198
45.8415,127.3982
46.1741,127.3948
45.9985,127.3945
46.0731,127.3927
45.8396,127.3854
46.0003,127.381
46.0351,127.3765
45.8045,127.3711
46.2264,127.37
46.0329,127.3655
46.2274,127.3643
46.4883,127.3641
46.0318,127.36
46.0316,127.3587
46.2247,127.3548
45.1266,127.3386
45.9486,127.3344
45.9239,127.3323
45.9509,127.3288
45.9237,127.3248
45.9551,127.3206
45.9217,127.3119
46.4838,127.2685
46.2212,127.2388
47.1152,127.2254
47.8628,127.2232
47.1135,127.2096
47.8842,127.2013
47.8344,127.1834
47.8775,127.1563
47.2404,127.1522
47.8664,127.1511
46.4588,127.1397
46.761,127.1389
46.9802,127.1315
46.4611,127.1262
45.736,127.1258
46.0418,127.1209
45.6802,127.1181
45.6897,127.1159
46.7428,127.1152
45.7836,127.114
46.5724,127.1124
45.6622,127.1093
46.3083,127.1077
45.722,127.1042
46.745,127.1018
46.0989,127.0987
46.4391,127.0986
45.7237,127.098
46.6952,127.0974
45.6644,127.0959
46.1023,127.0931
46.2509,127.0924
45.7219,127.0922
46.6115,127.092
45.7199,127.0913
46.6491,127.0891
46.435,127.088
47.884,127.0873
46.6402,127.0866
47.8809,127.0849
46.128,127.0836
45.697,127.0783
46.6107,127.0782
47.2817,127.0773
46.2472,127.0743
45.8176,127.0702
46.4646,127.0693
47.8822,127.0689
46.1616,127.067
45.6213,127.067
47.0149,127.0655
45.817,127.0654
45.5863,127.0652
45.6128,127.0646
47.8857,127.063
46.1527,127.0618
46.0657,127.0578
45.6774,127.0572
45.6367,127.0561
45.7359,127.0551
46.5927,127.0545
46.1596,127.0541
46.2783,127.0532
46.6901,127.0521
45.7268,127.052
45.6107,127.0516
46.6335,127.0507
46.6997,127.0498
45.7227,127.0495
45.6754,127.0442
46.062,127.0431
45.7029,127.038
47.2887,127.0379
47.9162,127.0374
46.1504,127.0373
45.7097,127.0368
45.5909,127.036
46.0766,127.0343
46.0676,127.0313
45.6733,127.0312
46.0822,127.0304
45.6374,127.03
45.5931,127.0226
45.708,127.0223
46.3585,127.022
46.0788,127.021
46.3585,127.0175
45.8456,127.014
46.1756,127.0138
45.7076,127.0135
46.0926,127.0103
45.7777,127.0094
46.1401,127.0092
46.3607,127.0087
46.5868,127.0059
46.4811,127.0059
45.7165,127.0048
46.1368,127.0044
46.1396,127.0034
47.911,127.0032
47.8934,127.0027
46.5619,126.9996
45.4943,126.9976
46.6227,126.9925
45.6915,126.9917
45.4762,126.9914
46.139,126.991
46.4743,126.9895
46.2843,126.9877
46.622,126.9876
46.2183,126.9872
45.7309,126.9867
45.9854,126.9858
46.1406,126.9839
47.467,126.981
46.3071,126.9801
46.1118,126.9797
45.5908,126.9794
46.2154,126.9793
46.2373,126.978
45.6925,126.9774
46.2115,126.9772
45.5894,126.9767
45.7865,126.9751
45.5341,126.9744
46.2495,126.9741
45.5341,126.9731
46.2105,126.9721
45.7809,126.9717
47.8936,126.9712
46.1036,126.9712
46.2345,126.9691
45.7841,126.969
46.2146,126.9689
45.4304,126.9681
45.7639,126.968
46.233,126.9668
46.1097,126.9667
47.4642,126.9656
46.2171,126.9653
46.8732,126.9648
45.758,126.9627
45.2799,126.9619
45.7269,126.9617
46.343,126.961
45.5363,126.961
45.532,126.9601
46.3403,126.9594
46.488,126.9586
46.2467,126.9582
46.2458,126.9557
45.4468,126.9535
46.3127,126.9531
46.6652,126.9519
45.2747,126.9516
45.806,126.9503
47.4613,126.9502
46.2696,126.9501
46.8715,126.9497
46.6044,126.9492
45.7601,126.9492
46.5287,126.949
45.5762,126.9471
46.3079,126.9469
46.1807,126.9467
45.8077,126.9466
45.3926,126.9451
47.0343,126.9444
45.275,126.9433
46.273,126.9416
46.9391,126.9414
45.8387,126.9412
45.4942,126.941
45.3775,126.9396
45.5832,126.9378
46.5269,126.9369
46.5627,126.9363
45.5884,126.9362
46.5592,126.9361
46.5359,126.9353
47.4585,126.9347
46.3097,126.9339
45.8095,126.9328
45.8022,126.9315
46.5833,126.9308
45.8002,126.9305
46.5305,126.9301
45.4989,126.93
45.5215,126.9288
45.841,126.9279
46.2075,126.9252
46.4676,126.925
45.3801,126.9242
45.5522,126.924
46.3107,126.9235
46.1883,126.9234
46.5538,126.9205
46.3468,126.9195
46.4588,126.9194
45.3817,126.9193
45.62,126.9187
45.2553,126.9187
46.273,126.9166
46.5405,126.9161
46.4507,126.9159
45.6079,126.9157
45.4096,126.9145
46.4848,126.9144
45.4987,126.9143
45.5487,126.9134
45.6169,126.913
46.2575,126.9127
45.4252,126.9113
46.3046,126.9109
45.5544,126.9107
46.2058,126.9106
46.1072,126.9106
46.3941,126.9104
45.5299,126.9095
45.1329,126.9092
46.6346,126.909
45.2658,126.9075
45.6223,126.9054
46.3069,126.9051
45.6575,126.905
45.7636,126.9028
46.4204,126.9023
45.5317,126.9021
46.6504,126.902
46.6214,126.9019
46.5578,126.9012
45.7808,126.9011
46.2593,126.8997
46.3019,126.8995
45.5506,126.8993
45.3485,126.8985
46.6421,126.8982
45.4215,126.8977
45.7507,126.897
45.3897,126.8962
46.1338,126.895
46.1454,126.8948
45.5301,126.8945
45.8239,126.8935
45.3879,126.8929
46.5861,126.8927
46.2869,126.8926
46.0969,126.8918
45.4585,126.8914
45.7273,126.8913
45.4511,126.8903
46.5246,126.89
46.6501,126.8882
45.3984,126.8872
46.1872,126.8869
45.5281,126.8864
45.5558,126.8861
46.5928,126.886
46.5793,126.8856
45.3442,126.885
45.7248,126.8846
46.2853,126.8843
46.0941,126.8833
46.4222,126.8832
45.3943,126.8827
46.3122,126.8824
46.5358,126.8821
46.5699,126.8809
45.7605,126.8799
45.7802,126.8793
45.7618,126.8793
45.44,126.8784
46.6485,126.8776
45.45,126.8773
45.4494,126.8762
46.5583,126.876
46.3186,126.8744
45.4409,126.8743
46.4001,126.874
45.6107,126.8739
45.5176,126.8738
46.6403,126.8737
46.5734,126.8726
45.4433,126.8724
45.3934,126.8724
46.6531,126.8722
45.6576,126.8722
46.581,126.8713
46.5685,126.8708
45.5348,126.8702
46.5899,126.8701
46.6294,126.8698
46.5717,126.8689
46.3937,126.8676
46.5341,126.8651
45.4522,126.8641
45.3853,126.8641
46.3163,126.863
46.5663,126.8625
46.5628,126.8625
45.4291,126.8623
45.6086,126.8609
45.5724,126.8606
46.5645,126.8586
45.3151,126.8547
45.5623,126.8543
46.6007,126.8534
45.6702,126.8518
45.5066,126.8515
46.5961,126.8511
45.3831,126.851
45.8172,126.8509
46.6252,126.8504
46.3253,126.8501
46.5549,126.8499
45.4069,126.8489
46.5736,126.8481
45.5685,126.8466
46.6019,126.8464
45.5352,126.8453
45.4961,126.8453
46.6589,126.8448
46.628,126.8447
46.5935,126.8444
46.3308,126.844
46.599,126.8432
46.5628,126.8417
45.5603,126.8412
45.1995,126.839
45.5758,126.8389
46.1983,126.8385
46.5079,126.8383
